id,project_name,start_time,duration(s),cpu_power_consumption(kWh),ram_power_consumption(kWh),power_consumption(kWh),CPU_name,OS
c7ae1dea-ce87-460b-a197-257f91b52088,Default project name,2023-10-23 23:42:16,5.965243577957153,1.144750243377813,0.1827051119474844,1.3274553553252977,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
be500968-3080-406f-91cb-09b7138a5dca,Default project name,2023-10-23 23:42:30,5.970457553863525,1.3370263064379748,0.1842256622212517,1.5212519686592263,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
388b89b1-1fe7-4ac9-801e-fa11d46d1c6d,Default project name,2023-10-23 23:42:45,5.934294939041138,1.2200919667560612,0.1826199263834951,1.4027118931395564,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
3b1c8933-3fd3-4772-a9f1-cb10c5221e8a,Default project name,2023-10-23 23:42:59,5.974567413330078,1.307426351957973,0.1832652584994321,1.490691610457405,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
6447400c-09cc-45c8-b4e6-d275b8821140,Default project name,2023-10-23 23:43:14,6.0790183544158936,1.1736506751057618,0.1859585060145718,1.3596091811203337,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
578a46c5-e307-4040-8295-2bc448c6ba0f,Default project name,2023-10-23 23:43:28,6.007789611816406,1.3071044813961918,0.1859423887426601,1.493046870138852,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
0ed35b87-dde9-4be2-809a-6e8470adc43e,Default project name,2023-10-23 23:43:43,6.815025329589844,2.796376883719785,0.2207802134512348,3.01715709717102,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
7a52d44e-9c30-4fb0-932e-a4ebd916d168,Default project name,2023-10-23 23:43:58,6.058838605880737,2.0630430389229213,0.1883800353248261,2.2514230742477475,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
dff1e684-dbc0-4761-81c3-c68dfc8a2e93,Default project name,2023-10-23 23:44:13,6.036396265029907,1.381957884918828,0.1853553731283454,1.5673132580471734,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
c475e931-ffb0-4ff7-a9bd-ec03f66b0c10,Default project name,2023-10-23 23:44:27,5.938446760177612,0.98663788672161,0.1826017294916937,1.1692396162133036,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
a90db8c1-a315-453a-bf36-5a619d76ce05,Default project name,2023-10-23 23:44:42,5.990494251251221,1.4429518243289483,0.1834801024360785,1.6264319267650271,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
1153c1ca-b27c-452b-9383-d32068ddbfcd,Default project name,2023-10-23 23:44:56,6.1394524574279785,1.267685561242935,0.1892474214710091,1.456932982713944,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
3b6dd60a-fedf-4f6a-b07e-391ff0c32612,Default project name,2023-10-23 23:45:11,6.003275632858276,0.7821621460673657,0.1841295392821393,0.966291685349505,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
322b2db0-67cf-4e82-a7ea-c1875a338afe,Default project name,2023-10-23 23:45:25,6.039999008178711,0.948546824194118,0.1874884951342892,1.1360353193284074,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
82e30871-7657-4c6c-827d-ffb9e73b4f2a,Default project name,2023-10-23 23:45:40,5.968044996261597,0.9341840279146896,0.1836056921849831,1.1177897200996727,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
1dd7870c-f0b8-45d7-8bb3-c6239fd0057e,Default project name,2023-10-23 23:45:54,5.954556465148926,0.7144432114444026,0.183087571449164,0.8975307828935666,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
59c6c19c-a779-4fb7-809e-8b9d24d8b7d7,Default project name,2023-10-23 23:46:09,5.952320098876953,0.9643101201580913,0.1842408584326449,1.1485509785907362,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
837cf823-0b87-41ee-9a8f-b9f6e80a6f15,Default project name,2023-10-23 23:46:24,5.964616775512695,0.8163245404720825,0.1831662952312172,0.9994908357032996,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
3696402c-bd60-4e67-891d-339d353a762a,Default project name,2023-10-23 23:46:38,5.983798503875732,1.0035004242860577,0.1853112171928614,1.188811641478919,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
d7df9ced-5d4e-46a0-bc44-81cdbc20a3da,Default project name,2023-10-23 23:46:53,6.027379035949707,1.3133178504042682,0.1847466943168001,1.4980645447210683,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
5a9d3d69-0472-4e7d-b208-23950eed4e2c,Default project name,2023-10-23 23:47:07,6.086557626724243,1.3314957680180932,0.1897031642611182,1.5211989322792114,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
26b1dd6e-60a9-4136-b52e-f462f9f307cb,Default project name,2023-10-23 23:47:22,6.026614665985107,1.9777817194668488,0.1866938429300262,2.1644755623968748,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
8dbb60d1-3508-4745-b7b4-deb2930bac08,Default project name,2023-10-23 23:47:36,6.002830743789673,0.7954971271940458,0.184963196706235,0.9804603239002808,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
27a932d6-9bb1-442a-b4fd-63c3c4289b8c,Default project name,2023-10-23 23:47:51,6.019125699996948,1.3217219966064553,0.1857888636664029,1.5075108602728582,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
81faaa34-0c9e-4251-9ff4-095c0408c399,Default project name,2023-10-23 23:48:06,5.988803863525391,1.1588015539793577,0.1821811523876704,1.340982706367028,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
377d1662-ca83-4d5b-9a96-bd75e34f2151,Default project name,2023-10-23 23:48:20,5.951971054077148,1.351852629169874,0.183627652362702,1.535480281532576,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
ce586a0b-1335-47ac-9e02-38638b5e3fff,Default project name,2023-10-23 23:48:35,5.954160690307617,1.0938625719348003,0.1820272769467692,1.2758898488815695,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
28fd9ff7-ee76-46cf-a2eb-1f3b59d1f411,Default project name,2023-10-23 23:48:49,5.981319189071655,1.1899925206735924,0.1845299648482523,1.3745224855218448,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
86827e8d-41b7-4921-928a-a73cf3347197,Default project name,2023-10-23 23:49:04,5.898478984832764,1.0485984449369072,0.1818044137975221,1.2304028587344291,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
e107bb76-f64f-471a-923b-babd6eee3a90,Default project name,2023-10-23 23:49:18,5.872612953186035,1.1541451315334534,0.1804224038420443,1.3345675353754978,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
15c3e2bb-5377-4be0-b31d-1e0a2f0d5585,Default project name,2023-10-23 23:49:33,5.933006763458252,1.196193050124721,0.1831972099264476,1.379390260051169,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
d6fec423-f16c-459d-8ce6-eee0c3782d74,Default project name,2023-10-23 23:49:47,5.954523086547852,1.1667873096159906,0.1841029966361702,1.3508903062521609,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
fe3ab9d6-7c13-4e25-900c-d6bbd44a306d,Default project name,2023-10-23 23:50:02,5.985438585281372,1.6082899757129494,0.1834933302061472,1.7917833059190966,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
55cfc9ba-5234-4ae0-991c-dabe03ffeee9,Default project name,2023-10-23 23:50:16,5.925570726394653,0.9851772711015993,0.1808357368518045,1.166013007953404,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
2cf1837b-31f7-44f1-8040-e67aa2eaa69c,Default project name,2023-10-23 23:50:30,5.966983795166016,0.8525277436827869,0.1838559431482735,1.0363836868310603,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
53c14c09-850b-496f-9a50-12457ae3ada9,Default project name,2023-10-23 23:50:45,5.961523771286011,1.01922120474776,0.1827109541445679,1.201932158892328,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
c6752250-8b60-425f-9cb9-27e1076838b7,Default project name,2023-10-23 23:50:59,6.004795789718628,1.1411278831151463,0.1853401037860749,1.3264679869012213,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
a36e8a75-79dd-4cbd-9dbf-cf456644c93b,Default project name,2023-10-23 23:51:14,5.991323709487915,2.174250086731976,0.1842132127458171,2.358463299477793,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
2926bd75-3cef-42ca-a603-fec55cc0207a,Default project name,2023-10-23 23:51:28,5.922183275222778,1.6252059406239563,0.1799038130873214,1.805109753711278,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
42d83070-90c5-46fc-a76a-bbc6c2caddb5,Default project name,2023-10-23 23:51:43,6.611320495605469,1.0183382393071083,0.2076950476002821,1.2260332869073909,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
caa414d0-e523-4649-93af-3ddb9f93307e,Default project name,2023-10-23 23:51:58,6.4536497592926025,1.02149768937505,0.192891364835873,1.214389054210923,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
